cell,concept,axis,alpha,lpaps,muqt,clap
textemb_all,piano,rhythm,0.7717,0.513867,0.162555,0.125677
textemb_all,piano,rhythm,0.8418,0.458384,0.17989,0.129856
textemb_all,piano,rhythm,0.912,0.54205,0.205049,0.141244
textemb_all,piano,rhythm,0.9821,0.509519,0.220077,0.149039
textemb_all,piano,rhythm,1.0523,0.518396,0.258591,0.156488
textemb_all,piano,ssm,-0.1852,0.621667,0.101631,0.063368
textemb_all,piano,ssm,-0.1729,0.608891,0.111557,0.067261
textemb_all,piano,ssm,-0.1605,0.600355,0.1063,0.07291
textemb_all,piano,ssm,-0.1482,0.579657,0.116283,0.078182
textemb_all,piano,ssm,-0.1358,0.554913,0.115315,0.080963
textemb_all,piano,ssm,-0.1235,0.52989,0.111999,0.08335
textemb_all,piano,ssm,-0.1111,0.51923,0.107881,0.083559
textemb_all,piano,ssm,-0.0988,0.502525,0.105938,0.087063
textemb_all,piano,ssm,-0.0864,0.48137,0.105114,0.08947
textemb_all,piano,ssm,-0.0741,0.453509,0.099675,0.093781
textemb_all,piano,ssm,-0.0617,0.412782,0.104549,0.095605
textemb_all,piano,ssm,-0.0494,0.380873,0.103781,0.09764
textemb_all,piano,ssm,-0.037,0.33236,0.108842,0.098691
textemb_all,piano,ssm,-0.0247,0.307703,0.106897,0.098501
textemb_all,piano,ssm,-0.0123,0.285037,0.10915,0.10125
textemb_all,piano,ssm,0.0,0.0,0.109838,0.101492
textemb_all,piano,ssm,0.0702,0.305949,0.109804,0.100838
textemb_all,piano,ssm,0.1403,0.358477,0.110958,0.101275
textemb_all,piano,ssm,0.2105,0.399374,0.11164,0.102577
textemb_all,piano,ssm,0.2806,0.435186,0.113523,0.105363
textemb_all,piano,ssm,0.3508,0.466374,0.11646,0.11142
textemb_all,piano,ssm,0.4209,0.495257,0.123728,0.108166
textemb_all,piano,ssm,0.4911,0.516063,0.126314,0.11205
textemb_all,piano,ssm,0.5612,0.543035,0.133653,0.115085
textemb_all,piano,ssm,0.6314,0.571169,0.140562,0.120131
textemb_all,piano,ssm,0.7015,0.586869,0.150851,0.123816
textemb_all,piano,ssm,0.7717,0.607214,0.162555,0.125677
textemb_all,piano,ssm,0.8418,0.622858,0.17989,0.129856
textemb_all,piano,ssm,0.912,0.646263,0.205049,0.141244
textemb_all,piano,ssm,0.9821,0.659823,0.220077,0.149039
textemb_all,piano,ssm,1.0523,0.693441,0.258591,0.156488
textemb_loc,piano,lpaps,-0.3104,3.56608,0.101671,0.086464
textemb_loc,piano,lpaps,-0.2897,3.490613,0.103714,0.08687
textemb_loc,piano,lpaps,-0.269,3.420101,0.097335,0.089177
textemb_loc,piano,lpaps,-0.2483,3.341456,0.099167,0.08817
textemb_loc,piano,lpaps,-0.2276,3.271801,0.095962,0.089321
textemb_loc,piano,lpaps,-0.2069,3.189972,0.105658,0.089273
textemb_loc,piano,lpaps,-0.1862,3.097135,0.106076,0.089531
textemb_loc,piano,lpaps,-0.1655,2.964966,0.107493,0.089796
textemb_loc,piano,lpaps,-0.1449,2.890591,0.102698,0.090383
textemb_loc,piano,lpaps,-0.1242,2.846232,0.096135,0.091104
textemb_loc,piano,lpaps,-0.1035,2.741089,0.102893,0.090653
textemb_loc,piano,lpaps,-0.0828,2.649482,0.093524,0.090541
textemb_loc,piano,lpaps,-0.0621,2.436852,0.106012,0.097119
textemb_loc,piano,lpaps,-0.0414,2.265883,0.101902,0.095463
textemb_loc,piano,lpaps,-0.0207,2.203241,0.105842,0.096208
textemb_loc,piano,lpaps,0.0,0.0,0.109838,0.101492
textemb_loc,piano,lpaps,0.0717,2.214007,0.110148,0.095503
textemb_loc,piano,lpaps,0.1433,2.336276,0.10585,0.098337
textemb_loc,piano,lpaps,0.215,2.444588,0.113804,0.10193
textemb_loc,piano,lpaps,0.2866,2.60315,0.120788,0.105908
textemb_loc,piano,lpaps,0.3583,2.701542,0.127673,0.106561
textemb_loc,piano,lpaps,0.43,2.840636,0.132821,0.11282
textemb_loc,piano,lpaps,0.5016,2.923449,0.13224,0.113183
textemb_loc,piano,lpaps,0.5733,3.007654,0.139738,0.115902
textemb_loc,piano,lpaps,0.6449,3.179929,0.143759,0.119655
textemb_loc,piano,lpaps,0.7166,3.300284,0.150253,0.125381
textemb_loc,piano,lpaps,0.7883,3.426376,0.166833,0.127414
textemb_loc,piano,lpaps,0.8599,3.527084,0.185987,0.133279
textemb_loc,piano,lpaps,0.9316,3.663543,0.209021,0.143902
textemb_loc,piano,lpaps,1.0032,3.797474,0.23439,0.15191
textemb_loc,piano,lpaps,1.0749,3.988843,0.265259,0.156708
textemb_loc,piano,harmony,-0.3104,0.100824,0.101671,0.086464
textemb_loc,piano,harmony,-0.2897,0.099404,0.103714,0.08687
textemb_loc,piano,harmony,-0.269,0.09619,0.097335,0.089177
textemb_loc,piano,harmony,-0.2483,0.093749,0.099167,0.08817
textemb_loc,piano,harmony,-0.2276,0.091076,0.095962,0.089321
textemb_loc,piano,harmony,-0.2069,0.088563,0.105658,0.089273
textemb_loc,piano,harmony,-0.1862,0.083731,0.106076,0.089531
textemb_loc,piano,harmony,-0.1655,0.079432,0.107493,0.089796
textemb_loc,piano,harmony,-0.1449,0.076596,0.102698,0.090383
textemb_loc,piano,harmony,-0.1242,0.073726,0.096135,0.091104
textemb_loc,piano,harmony,-0.1035,0.06931,0.102893,0.090653
textemb_loc,piano,harmony,-0.0828,0.065482,0.093524,0.090541
textemb_loc,piano,harmony,-0.0621,0.058685,0.106012,0.097119
textemb_loc,piano,harmony,-0.0414,0.052328,0.101902,0.095463
textemb_loc,piano,harmony,-0.0207,0.04949,0.105842,0.096208
textemb_loc,piano,harmony,0.0,0.0,0.109838,0.101492
textemb_loc,piano,harmony,0.0717,0.051789,0.110148,0.095503
textemb_loc,piano,harmony,0.1433,0.056781,0.10585,0.098337
textemb_loc,piano,harmony,0.215,0.061262,0.113804,0.10193
textemb_loc,piano,harmony,0.2866,0.066572,0.120788,0.105908
textemb_loc,piano,harmony,0.3583,0.070403,0.127673,0.106561
textemb_loc,piano,harmony,0.43,0.074193,0.132821,0.11282
textemb_loc,piano,harmony,0.5016,0.078768,0.13224,0.113183
textemb_loc,piano,harmony,0.5733,0.082209,0.139738,0.115902
textemb_loc,piano,harmony,0.6449,0.087281,0.143759,0.119655
textemb_loc,piano,harmony,0.7166,0.093266,0.150253,0.125381
textemb_loc,piano,harmony,0.7883,0.099211,0.166833,0.127414
textemb_loc,piano,harmony,0.8599,0.104395,0.185987,0.133279
textemb_loc,piano,harmony,0.9316,0.111575,0.209021,0.143902
textemb_loc,piano,harmony,1.0032,0.117872,0.23439,0.15191
textemb_loc,piano,harmony,1.0749,0.124109,0.265259,0.156708
textemb_loc,piano,melody,-0.3104,0.705836,0.101671,0.086464
textemb_loc,piano,melody,-0.2897,0.696286,0.103714,0.08687
textemb_loc,piano,melody,-0.269,0.688624,0.097335,0.089177
textemb_loc,piano,melody,-0.2483,0.678292,0.099167,0.08817
textemb_loc,piano,melody,-0.2276,0.665972,0.095962,0.089321
textemb_loc,piano,melody,-0.2069,0.660896,0.105658,0.089273
textemb_loc,piano,melody,-0.1862,0.658289,0.106076,0.089531
textemb_loc,piano,melody,-0.1655,0.638694,0.107493,0.089796
textemb_loc,piano,melody,-0.1449,0.638543,0.102698,0.090383
textemb_loc,piano,melody,-0.1242,0.620935,0.096135,0.091104
textemb_loc,piano,melody,-0.1035,0.590911,0.102893,0.090653
textemb_loc,piano,melody,-0.0828,0.587152,0.093524,0.090541
textemb_loc,piano,melody,-0.0621,0.556801,0.106012,0.097119
textemb_loc,piano,melody,-0.0414,0.523532,0.101902,0.095463
textemb_loc,piano,melody,-0.0207,0.511002,0.105842,0.096208
textemb_loc,piano,melody,0.0,0.0,0.109838,0.101492
textemb_loc,piano,melody,0.0717,0.516491,0.110148,0.095503
textemb_loc,piano,melody,0.1433,0.536001,0.10585,0.098337
textemb_loc,piano,melody,0.215,0.554502,0.113804,0.10193
textemb_loc,piano,melody,0.2866,0.588348,0.120788,0.105908
textemb_loc,piano,melody,0.3583,0.60204,0.127673,0.106561
textemb_loc,piano,melody,0.43,0.62446,0.132821,0.11282
textemb_loc,piano,melody,0.5016,0.636564,0.13224,0.113183
textemb_loc,piano,melody,0.5733,0.649573,0.139738,0.115902
textemb_loc,piano,melody,0.6449,0.669896,0.143759,0.119655
textemb_loc,piano,melody,0.7166,0.680299,0.150253,0.125381
textemb_loc,piano,melody,0.7883,0.700839,0.166833,0.127414
textemb_loc,piano,melody,0.8599,0.720559,0.185987,0.133279
textemb_loc,piano,melody,0.9316,0.733878,0.209021,0.143902
textemb_loc,piano,melody,1.0032,0.739392,0.23439,0.15191
textemb_loc,piano,melody,1.0749,0.759733,0.265259,0.156708
textemb_loc,piano,rhythm,-0.3104,0.522604,0.101671,0.086464
textemb_loc,piano,rhythm,-0.2897,0.502994,0.103714,0.08687
textemb_loc,piano,rhythm,-0.269,0.52889,0.097335,0.089177
textemb_loc,piano,rhythm,-0.2483,0.511285,0.099167,0.08817
textemb_loc,piano,rhythm,-0.2276,0.513469,0.095962,0.089321
textemb_loc,piano,rhythm,-0.2069,0.512221,0.105658,0.089273
textemb_loc,piano,rhythm,-0.1862,0.489442,0.106076,0.089531
textemb_loc,piano,rhythm,-0.1655,0.442937,0.107493,0.089796
textemb_loc,piano,rhythm,-0.1449,0.422566,0.102698,0.090383
textemb_loc,piano,rhythm,-0.1242,0.435765,0.096135,0.091104
textemb_loc,piano,rhythm,-0.1035,0.402214,0.102893,0.090653
textemb_loc,piano,rhythm,-0.0828,0.383636,0.093524,0.090541
textemb_loc,piano,rhythm,-0.0621,0.358502,0.106012,0.097119
textemb_loc,piano,rhythm,-0.0414,0.333615,0.101902,0.095463
textemb_loc,piano,rhythm,-0.0207,0.339445,0.105842,0.096208
textemb_loc,piano,rhythm,0.0,0.0,0.109838,0.101492
textemb_loc,piano,rhythm,0.0717,0.290293,0.110148,0.095503
textemb_loc,piano,rhythm,0.1433,0.315382,0.10585,0.098337
textemb_loc,piano,rhythm,0.215,0.333971,0.113804,0.10193
textemb_loc,piano,rhythm,0.2866,0.401501,0.120788,0.105908
textemb_loc,piano,rhythm,0.3583,0.386449,0.127673,0.106561
textemb_loc,piano,rhythm,0.43,0.40734,0.132821,0.11282
textemb_loc,piano,rhythm,0.5016,0.406615,0.13224,0.113183
textemb_loc,piano,rhythm,0.5733,0.461727,0.139738,0.115902
textemb_loc,piano,rhythm,0.6449,0.485597,0.143759,0.119655
textemb_loc,piano,rhythm,0.7166,0.501013,0.150253,0.125381
textemb_loc,piano,rhythm,0.7883,0.495917,0.166833,0.127414
textemb_loc,piano,rhythm,0.8599,0.505349,0.185987,0.133279
textemb_loc,piano,rhythm,0.9316,0.514613,0.209021,0.143902
textemb_loc,piano,rhythm,1.0032,0.498472,0.23439,0.15191
textemb_loc,piano,rhythm,1.0749,0.543155,0.265259,0.156708
textemb_loc,piano,ssm,-0.3104,0.625452,0.101671,0.086464
textemb_loc,piano,ssm,-0.2897,0.611833,0.103714,0.08687
textemb_loc,piano,ssm,-0.269,0.595325,0.097335,0.089177
textemb_loc,piano,ssm,-0.2483,0.597121,0.099167,0.08817
textemb_loc,piano,ssm,-0.2276,0.582083,0.095962,0.089321
textemb_loc,piano,ssm,-0.2069,0.579853,0.105658,0.089273
textemb_loc,piano,ssm,-0.1862,0.557377,0.106076,0.089531
textemb_loc,piano,ssm,-0.1655,0.530015,0.107493,0.089796
textemb_loc,piano,ssm,-0.1449,0.519298,0.102698,0.090383
textemb_loc,piano,ssm,-0.1242,0.513774,0.096135,0.091104
textemb_loc,piano,ssm,-0.1035,0.483775,0.102893,0.090653
textemb_loc,piano,ssm,-0.0828,0.464481,0.093524,0.090541
textemb_loc,piano,ssm,-0.0621,0.438124,0.106012,0.097119
textemb_loc,piano,ssm,-0.0414,0.394142,0.101902,0.095463
textemb_loc,piano,ssm,-0.0207,0.38201,0.105842,0.096208
textemb_loc,piano,ssm,0.0,0.0,0.109838,0.101492
textemb_loc,piano,ssm,0.0717,0.387407,0.110148,0.095503
textemb_loc,piano,ssm,0.1433,0.426188,0.10585,0.098337
textemb_loc,piano,ssm,0.215,0.428953,0.113804,0.10193
textemb_loc,piano,ssm,0.2866,0.464184,0.120788,0.105908
textemb_loc,piano,ssm,0.3583,0.48446,0.127673,0.106561
textemb_loc,piano,ssm,0.43,0.506046,0.132821,0.11282
textemb_loc,piano,ssm,0.5016,0.526379,0.13224,0.113183
textemb_loc,piano,ssm,0.5733,0.540634,0.139738,0.115902
textemb_loc,piano,ssm,0.6449,0.566543,0.143759,0.119655
textemb_loc,piano,ssm,0.7166,0.584874,0.150253,0.125381
textemb_loc,piano,ssm,0.7883,0.607059,0.166833,0.127414
textemb_loc,piano,ssm,0.8599,0.630685,0.185987,0.133279
textemb_loc,piano,ssm,0.9316,0.650348,0.209021,0.143902
textemb_loc,piano,ssm,1.0032,0.670522,0.23439,0.15191
textemb_loc,piano,ssm,1.0749,0.700574,0.265259,0.156708
tokemb_all,piano,lpaps,-1.7854,3.578679,0.06939,0.082149
tokemb_all,piano,lpaps,-1.6664,3.489318,0.074823,0.081088
tokemb_all,piano,lpaps,-1.5473,3.350952,0.07457,0.086411
tokemb_all,piano,lpaps,-1.4283,3.315268,0.075678,0.084932
tokemb_all,piano,lpaps,-1.3093,3.203387,0.079898,0.086634
tokemb_all,piano,lpaps,-1.1903,3.128237,0.081713,0.087192
tokemb_all,piano,lpaps,-1.0712,3.003768,0.084488,0.086792
tokemb_all,piano,lpaps,-0.9522,2.883379,0.088363,0.088678
tokemb_all,piano,lpaps,-0.8332,2.768611,0.087514,0.088418
tokemb_all,piano,lpaps,-0.7142,2.635367,0.086297,0.088884
tokemb_all,piano,lpaps,-0.5951,2.473106,0.088413,0.091297
tokemb_all,piano,lpaps,-0.4761,2.337516,0.096481,0.092713
tokemb_all,piano,lpaps,-0.3571,2.104734,0.093762,0.094743
tokemb_all,piano,lpaps,-0.2381,1.994637,0.100188,0.097907
tokemb_all,piano,lpaps,-0.119,1.804861,0.105334,0.098562
tokemb_all,piano,lpaps,0.0,0.0,0.109838,0.101492
tokemb_all,piano,lpaps,0.0923,1.65588,0.110649,0.102037
tokemb_all,piano,lpaps,0.1846,1.816512,0.111695,0.101625
tokemb_all,piano,lpaps,0.2768,1.901712,0.113279,0.102928
tokemb_all,piano,lpaps,0.3691,1.949797,0.116351,0.103976
tokemb_all,piano,lpaps,0.4614,2.092642,0.116218,0.10605
tokemb_all,piano,lpaps,0.5537,2.188959,0.121881,0.109005
tokemb_all,piano,lpaps,0.646,2.315872,0.123517,0.110964
tokemb_all,piano,lpaps,0.7382,2.354796,0.131494,0.1128
tokemb_all,piano,lpaps,0.8305,2.513313,0.137092,0.113525
tokemb_all,piano,lpaps,0.9228,2.65283,0.145446,0.115949
tokemb_all,piano,lpaps,1.0151,2.895841,0.164246,0.123556
tokemb_all,piano,lpaps,1.1074,3.166668,0.19344,0.132629
tokemb_all,piano,lpaps,1.1996,3.437546,0.233179,0.144494
tokemb_all,piano,lpaps,1.2919,3.648645,0.270189,0.158586
tokemb_all,piano,lpaps,1.3842,3.906105,0.291152,0.174352
tokemb_all,piano,harmony,-1.7854,0.098132,0.06939,0.082149
tokemb_all,piano,harmony,-1.6664,0.095343,0.074823,0.081088
tokemb_all,piano,harmony,-1.5473,0.091295,0.07457,0.086411
tokemb_all,piano,harmony,-1.4283,0.08896,0.075678,0.084932
tokemb_all,piano,harmony,-1.3093,0.086864,0.079898,0.086634
tokemb_all,piano,harmony,-1.1903,0.082726,0.081713,0.087192
tokemb_all,piano,harmony,-1.0712,0.079271,0.084488,0.086792
tokemb_all,piano,harmony,-0.9522,0.076268,0.088363,0.088678
tokemb_all,piano,harmony,-0.8332,0.071545,0.087514,0.088418
tokemb_all,piano,harmony,-0.7142,0.067534,0.086297,0.088884
tokemb_all,piano,harmony,-0.5951,0.062791,0.088413,0.091297
tokemb_all,piano,harmony,-0.4761,0.058613,0.096481,0.092713
tokemb_all,piano,harmony,-0.3571,0.048244,0.093762,0.094743
tokemb_all,piano,harmony,-0.2381,0.045148,0.100188,0.097907
tokemb_all,piano,harmony,-0.119,0.039802,0.105334,0.098562
tokemb_all,piano,harmony,0.0,0.0,0.109838,0.101492
tokemb_all,piano,harmony,0.0923,0.036381,0.110649,0.102037
tokemb_all,piano,harmony,0.1846,0.041388,0.111695,0.101625
tokemb_all,piano,harmony,0.2768,0.044011,0.113279,0.102928
tokemb_all,piano,harmony,0.3691,0.045976,0.116351,0.103976
tokemb_all,piano,harmony,0.4614,0.051309,0.116218,0.10605
tokemb_all,piano,harmony,0.5537,0.055634,0.121881,0.109005
tokemb_all,piano,harmony,0.646,0.060486,0.123517,0.110964
tokemb_all,piano,harmony,0.7382,0.063418,0.131494,0.1128
tokemb_all,piano,harmony,0.8305,0.070244,0.137092,0.113525
tokemb_all,piano,harmony,0.9228,0.076793,0.145446,0.115949
tokemb_all,piano,harmony,1.0151,0.086213,0.164246,0.123556
tokemb_all,piano,harmony,1.1074,0.098292,0.19344,0.132629
tokemb_all,piano,harmony,1.1996,0.10851,0.233179,0.144494
tokemb_all,piano,harmony,1.2919,0.116392,0.270189,0.158586
tokemb_all,piano,harmony,1.3842,0.126171,0.291152,0.174352
tokemb_all,piano,melody,-1.7854,0.756193,0.06939,0.082149
tokemb_all,piano,melody,-1.6664,0.742211,0.074823,0.081088
tokemb_all,piano,melody,-1.5473,0.730282,0.07457,0.086411
tokemb_all,piano,melody,-1.4283,0.712697,0.075678,0.084932
tokemb_all,piano,melody,-1.3093,0.697084,0.079898,0.086634
tokemb_all,piano,melody,-1.1903,0.683428,0.081713,0.087192
tokemb_all,piano,melody,-1.0712,0.666776,0.084488,0.086792
tokemb_all,piano,melody,-0.9522,0.643674,0.088363,0.088678
tokemb_all,piano,melody,-0.8332,0.627842,0.087514,0.088418
tokemb_all,piano,melody,-0.7142,0.602241,0.086297,0.088884
tokemb_all,piano,melody,-0.5951,0.577903,0.088413,0.091297
tokemb_all,piano,melody,-0.4761,0.552743,0.096481,0.092713
tokemb_all,piano,melody,-0.3571,0.49545,0.093762,0.094743
tokemb_all,piano,melody,-0.2381,0.486596,0.100188,0.097907
tokemb_all,piano,melody,-0.119,0.435152,0.105334,0.098562
tokemb_all,piano,melody,0.0,0.0,0.109838,0.101492
tokemb_all,piano,melody,0.0923,0.413483,0.110649,0.102037
tokemb_all,piano,melody,0.1846,0.440995,0.111695,0.101625
tokemb_all,piano,melody,0.2768,0.458249,0.113279,0.102928
tokemb_all,piano,melody,0.3691,0.461411,0.116351,0.103976
tokemb_all,piano,melody,0.4614,0.488398,0.116218,0.10605
tokemb_all,piano,melody,0.5537,0.511824,0.121881,0.109005
tokemb_all,piano,melody,0.646,0.532026,0.123517,0.110964
tokemb_all,piano,melody,0.7382,0.539439,0.131494,0.1128
tokemb_all,piano,melody,0.8305,0.561636,0.137092,0.113525
tokemb_all,piano,melody,0.9228,0.582057,0.145446,0.115949
tokemb_all,piano,melody,1.0151,0.619643,0.164246,0.123556
tokemb_all,piano,melody,1.1074,0.664064,0.19344,0.132629
tokemb_all,piano,melody,1.1996,0.694986,0.233179,0.144494
tokemb_all,piano,melody,1.2919,0.718357,0.270189,0.158586
tokemb_all,piano,melody,1.3842,0.760062,0.291152,0.174352
tokemb_all,piano,rhythm,-1.7854,0.516891,0.06939,0.082149
tokemb_all,piano,rhythm,-1.6664,0.492391,0.074823,0.081088
tokemb_all,piano,rhythm,-1.5473,0.467018,0.07457,0.086411
tokemb_all,piano,rhythm,-1.4283,0.460768,0.075678,0.084932
tokemb_all,piano,rhythm,-1.3093,0.444394,0.079898,0.086634
tokemb_all,piano,rhythm,-1.1903,0.440897,0.081713,0.087192
tokemb_all,piano,rhythm,-1.0712,0.405695,0.084488,0.086792
tokemb_all,piano,rhythm,-0.9522,0.392359,0.088363,0.088678
tokemb_all,piano,rhythm,-0.8332,0.403853,0.087514,0.088418
tokemb_all,piano,rhythm,-0.7142,0.393904,0.086297,0.088884
tokemb_all,piano,rhythm,-0.5951,0.354535,0.088413,0.091297
tokemb_all,piano,rhythm,-0.4761,0.389805,0.096481,0.092713
tokemb_all,piano,rhythm,-0.3571,0.294416,0.093762,0.094743
tokemb_all,piano,rhythm,-0.2381,0.278518,0.100188,0.097907
tokemb_all,piano,rhythm,-0.119,0.249632,0.105334,0.098562
tokemb_all,piano,rhythm,0.0,0.0,0.109838,0.101492
tokemb_all,piano,rhythm,0.0923,0.193649,0.110649,0.102037
tokemb_all,piano,rhythm,0.1846,0.255455,0.111695,0.101625
tokemb_all,piano,rhythm,0.2768,0.275579,0.113279,0.102928
tokemb_all,piano,rhythm,0.3691,0.254297,0.116351,0.103976
tokemb_all,piano,rhythm,0.4614,0.306702,0.116218,0.10605
tokemb_all,piano,rhythm,0.5537,0.274773,0.121881,0.109005
tokemb_all,piano,rhythm,0.646,0.321353,0.123517,0.110964
tokemb_all,piano,rhythm,0.7382,0.325376,0.131494,0.1128
tokemb_all,piano,rhythm,0.8305,0.344112,0.137092,0.113525
tokemb_all,piano,rhythm,0.9228,0.362064,0.145446,0.115949
tokemb_all,piano,rhythm,1.0151,0.374232,0.164246,0.123556
tokemb_all,piano,rhythm,1.1074,0.433802,0.19344,0.132629
tokemb_all,piano,rhythm,1.1996,0.465515,0.233179,0.144494
tokemb_all,piano,rhythm,1.2919,0.472156,0.270189,0.158586
tokemb_all,piano,rhythm,1.3842,0.501188,0.291152,0.174352
tokemb_all,piano,ssm,-1.7854,0.680752,0.06939,0.082149
tokemb_all,piano,ssm,-1.6664,0.658503,0.074823,0.081088
tokemb_all,piano,ssm,-1.5473,0.635831,0.07457,0.086411
tokemb_all,piano,ssm,-1.4283,0.624771,0.075678,0.084932
tokemb_all,piano,ssm,-1.3093,0.613679,0.079898,0.086634
tokemb_all,piano,ssm,-1.1903,0.585621,0.081713,0.087192
tokemb_all,piano,ssm,-1.0712,0.565179,0.084488,0.086792
tokemb_all,piano,ssm,-0.9522,0.544015,0.088363,0.088678
tokemb_all,piano,ssm,-0.8332,0.5105,0.087514,0.088418
tokemb_all,piano,ssm,-0.7142,0.483853,0.086297,0.088884
tokemb_all,piano,ssm,-0.5951,0.452267,0.088413,0.091297
tokemb_all,piano,ssm,-0.4761,0.432067,0.096481,0.092713
tokemb_all,piano,ssm,-0.3571,0.371576,0.093762,0.094743
tokemb_all,piano,ssm,-0.2381,0.351728,0.100188,0.097907
tokemb_all,piano,ssm,-0.119,0.30871,0.105334,0.098562
tokemb_all,piano,ssm,0.0,0.0,0.109838,0.101492
tokemb_all,piano,ssm,0.0923,0.276597,0.110649,0.102037
tokemb_all,piano,ssm,0.1846,0.301151,0.111695,0.101625
tokemb_all,piano,ssm,0.2768,0.32093,0.113279,0.102928
tokemb_all,piano,ssm,0.3691,0.332317,0.116351,0.103976
tokemb_all,piano,ssm,0.4614,0.366224,0.116218,0.10605
tokemb_all,piano,ssm,0.5537,0.386097,0.121881,0.109005
tokemb_all,piano,ssm,0.646,0.409075,0.123517,0.110964
tokemb_all,piano,ssm,0.7382,0.418627,0.131494,0.1128
tokemb_all,piano,ssm,0.8305,0.451775,0.137092,0.113525
tokemb_all,piano,ssm,0.9228,0.475889,0.145446,0.115949
tokemb_all,piano,ssm,1.0151,0.520469,0.164246,0.123556
tokemb_all,piano,ssm,1.1074,0.565787,0.19344,0.132629
tokemb_all,piano,ssm,1.1996,0.609164,0.233179,0.144494
tokemb_all,piano,ssm,1.2919,0.645345,0.270189,0.158586
tokemb_all,piano,ssm,1.3842,0.685007,0.291152,0.174352
tokemb_loc,piano,lpaps,-1.8283,3.561141,0.069268,0.077045
tokemb_loc,piano,lpaps,-1.7064,3.483313,0.068025,0.079251
tokemb_loc,piano,lpaps,-1.5845,3.421239,0.066685,0.081995
tokemb_loc,piano,lpaps,-1.4626,3.343648,0.074482,0.084029
tokemb_loc,piano,lpaps,-1.3408,3.237737,0.075498,0.083326
tokemb_loc,piano,lpaps,-1.2189,3.172474,0.076847,0.08708
tokemb_loc,piano,lpaps,-1.097,3.046274,0.079935,0.08685
tokemb_loc,piano,lpaps,-0.9751,2.986596,0.080366,0.087035
tokemb_loc,piano,lpaps,-0.8532,2.85657,0.084156,0.086558
tokemb_loc,piano,lpaps,-0.7313,2.709318,0.092934,0.088815
tokemb_loc,piano,lpaps,-0.6094,2.641646,0.089917,0.091885
tokemb_loc,piano,lpaps,-0.4875,2.506416,0.090422,0.090135
tokemb_loc,piano,lpaps,-0.3657,2.41558,0.094836,0.09061
tokemb_loc,piano,lpaps,-0.2438,2.286514,0.102788,0.092486
tokemb_loc,piano,lpaps,-0.1219,2.21281,0.102815,0.094221
tokemb_loc,piano,lpaps,0.0,0.0,0.109838,0.101492
tokemb_loc,piano,lpaps,0.0954,2.2492,0.108695,0.094927
tokemb_loc,piano,lpaps,0.1908,2.289741,0.110122,0.097015
tokemb_loc,piano,lpaps,0.2862,2.30435,0.114406,0.10006
tokemb_loc,piano,lpaps,0.3816,2.358147,0.115045,0.100464
tokemb_loc,piano,lpaps,0.477,2.401336,0.115863,0.102261
tokemb_loc,piano,lpaps,0.5724,2.503804,0.118758,0.105582
tokemb_loc,piano,lpaps,0.6678,2.57947,0.128174,0.108265
tokemb_loc,piano,lpaps,0.7631,2.641636,0.130532,0.108646
tokemb_loc,piano,lpaps,0.8585,2.790838,0.133793,0.111518
tokemb_loc,piano,lpaps,0.9539,2.935161,0.150448,0.11794
tokemb_loc,piano,lpaps,1.0493,3.086497,0.172443,0.123991
tokemb_loc,piano,lpaps,1.1447,3.320678,0.208048,0.140101
tokemb_loc,piano,lpaps,1.2401,3.583729,0.247171,0.151946
tokemb_loc,piano,lpaps,1.3355,3.772868,0.277617,0.162918
tokemb_loc,piano,lpaps,1.4309,4.013058,0.306762,0.179837
tokemb_loc,piano,harmony,-1.8283,0.095126,0.069268,0.077045
tokemb_loc,piano,harmony,-1.7064,0.092814,0.068025,0.079251
tokemb_loc,piano,harmony,-1.5845,0.090192,0.066685,0.081995
